web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href,next_page9,next_page9-href
"1572916788-7958","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/1617-Spruce-St-Livermore-CA-94551/24936196_zpid/","Livermore, CA 94551","Pre-foreclosure","1617 Spruce St,","","","","","","","5","https://www.zillow.com/livermore-ca/5_p/","null","3","null","$596,856","$596,856","Single Family","1955","No Data","No Data","Single Family","6,214 sqft","null","4","8","null","{""targetDiv"":""gpt-ad-f0b3a1cf-7a2e-4ddb-8117-6a6e88145441"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1617 Spruce St"",""bd"":""3"",""city"":""Livermore"",""proptp"":""sfh"",""pid"":""24936196"",""lot"":""2"",""zestibuck"":""600-699k"",""listtp"":""buy_foreclosure"",""zguidh"":""2573271155719593714"",""sqftrange"":""1000-1499"",""price"":""686042"",""sqft"":""1172"",""posting_url"":"""",""mlong"":""-121.780577"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94551"",""mlat"":""37.689671"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""1940-1959"",""zestimate"":""686042"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917362-8310","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/578-Mulqueeney-St-Livermore-CA-94550/24951084_zpid/","Livermore, CA 94550","For sale","578 Mulqueeney St,","","","","","","","","","1,494","3","3","null","$750,000","Single Family","1989","Forced air","Central","Single Family","5,423 sqft","$3,200/mo","null","null","null","{""targetDiv"":""gpt-ad-cc4f02c9-50e4-4e61-b1bc-d5edd0755cd3"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""578 Mulqueeney St"",""bd"":""3"",""fsbid"":""4383"",""city"":""Livermore"",""proptp"":""sfh"",""pid"":""24951084"",""lot"":""1"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""zguidh"":""-6941757455928009194"",""sqftrange"":""1000-1499"",""price"":""750000"",""sqft"":""1494"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/livermore/578-mulqueeney-st/pid_33493251/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-121.734678"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94550"",""mlat"":""37.68915"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISj3a9m7ttpiqm1000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""1980-1989"",""zestimate"":""763784"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917529-8414","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/community/auburn-grove/2082974145_zpid/","Livermore, CA 94551","New construction","Buildable plan: RESIDENCE TWO, Auburn Grove,","","","","","","","","","2,012","4","4","$794,277","$799,880","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","6","6","8","{""targetDiv"":""gpt-ad-130fff05-2f17-4584-873f-279da0628f58"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" SCZG3B"",""aamgnrc1"":""3737 First St"",""bd"":""4"",""fsbid"":""11527"",""city"":""Livermore"",""proptp"":""twn"",""pid"":""2082974145"",""zestibuck"":""700-799k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2000-2499"",""price"":""799880"",""sqft"":""2012"",""posting_url"":""http://www.lennar.com/new-homes/california/san-francisco-bay-area/livermore/auburn-grove?utm_source=zillowtrulia&utm_medium=listing&utm_campaign=bahlen_listing_zillowtrulia_auburn-grove"",""state"":""CA"",""mlong"":""-121.755"",""cnty"":""Contra_Costa"",""prange"":""700-799k"",""zip"":""94551"",""mlat"":""37.6885"",""plid"":""28752660"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbh7ib33ougi51000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""2010-2019"",""zestimate"":""794277"",""premieragent"":""no"",""builderChatId"":""11527-826485"",""dma"":""37""}}","null","null","null","null","","","","","","","",""
"1572916877-8011","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/Elm-St-LOT-6-Livermore-CA-94550/2083486509_zpid/","Livermore, CA 94550","Lot/land","Elm St LOT 6,","","","","","4","https://www.zillow.com/livermore-ca/4_p/","","","null","4,791 sqft","null","None","$295,000","null","null","null","null","null","null","$2,074/mo","4","8","null","{""targetDiv"":""gpt-ad-8031f51b-3764-4b4f-97c5-e351b5950210"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Lot 6"",""zip"":""94550"",""aamgnrc1"":""Elm St"",""mlat"":""37.687651"",""bd"":""0"",""fsbid"":""13599"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzb7pgvias65e1000000000.jpg"",""zusr"":""true"",""city"":""Livermore"",""proptp"":""lot"",""pid"":""2083486509"",""lot"":""1"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""8832965230071436061"",""premieragent"":""no"",""price"":""295000"",""posting_url"":""https://www.bhhs.com/drysdaleproperties-ca326/ca/lot-6-elm-st-livermore-94550/pid-2173743271?lead=MemberKey%3D448503%26LeadBrand%3D11413101711000010000"",""mlong"":""-121.777848"",""state"":""CA"",""prange"":""250-299k""}}","null","null","null","null","","","","","","","",""
"1572917096-8144","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/736-N-P-St-Livermore-CA-94551/24935179_zpid/","Livermore, CA 94551","For sale","736 N P St,","","","3","https://www.zillow.com/livermore-ca/3_p/","","","","","null","4","null","$1,368,888","$1,379,000","Single Family","2019","Forced air","Central","Single Family","7,501 sqft","null","4","8","null","{""targetDiv"":""gpt-ad-b61ddf80-a689-4bd2-b5a5-0e15a0dca3e6"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""736 N P St"",""bd"":""4"",""fsbid"":""14073"",""city"":""Livermore"",""proptp"":""sfh"",""pid"":""24935179"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""642226399952296705"",""sqftrange"":""2000-2499"",""price"":""1379000"",""oh"":""yes"",""sqft"":""2119"",""posting_url"":"""",""mlong"":""-121.779617"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94551"",""mlat"":""37.687669"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbplyjuji2a740000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1368888"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572916698-7903","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/community/synergy-at-sage/2085742393_zpid/","Livermore, CA 94551","New construction","Buildable plan: Plan 6, Synergy at Sage,","","","","","","","5","https://www.zillow.com/livermore-ca/5_p/","1,789","3","3.5","$787,247","$787,695","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","6","4","8","{""targetDiv"":""gpt-ad-72fc7091-44c8-4e6f-877e-c43daf2d3333"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 6WAIFQ"",""aamgnrc1"":""103 Tranquility Cir"",""bd"":""3"",""fsbid"":""13022"",""city"":""Livermore"",""proptp"":""twn"",""pid"":""2085742393"",""zestibuck"":""700-799k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1500-1999"",""price"":""787695"",""sqft"":""1789"",""posting_url"":""https://www.sheahomes.com/new-homes/california/bay-area/livermore/synergy-at-sage/plan-6/?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=522731&nhf_listing_type=plan&utm_term=plan_Plan6&utm_campaign=Livermore%2FCA"",""state"":""CA"",""mlong"":""-121.794995"",""cnty"":""Solano"",""prange"":""700-799k"",""zip"":""94551"",""mlat"":""37.705094"",""plid"":""4395"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISi7xt0so34cln1000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""2010-2019"",""zestimate"":""787247"",""premieragent"":""no"",""builderChatId"":""13022-807133"",""dma"":""35""}}","null","null","null","null","","","","","","","",""
"1572916617-7852","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/780-Tranquility-Cir-UNIT-3-Livermore-CA-94551/2087197074_zpid/","Livermore, CA 94551","New construction","780 Tranquility Cir UNIT 3,","","","","","","","5","https://www.zillow.com/livermore-ca/5_p/","1,817","2","2","$794,853","$795,000","Condo","2019","No Data","No Data","Condo","$358/month","null","6","4","8","{""targetDiv"":""gpt-ad-eaa1d737-3918-4061-9a36-254f576ef3d4"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Unit 3"",""aamgnrc1"":""780 Tranquility Cir"",""bd"":""2"",""fsbid"":""13022"",""city"":""Livermore"",""proptp"":""cnd"",""pid"":""2087197074"",""zestibuck"":""700-799k"",""listtp"":""buy_builder_community"",""stale"":""yes"",""zguidh"":""1805368842246238228"",""sqftrange"":""1500-1999"",""price"":""795000"",""sqft"":""1817"",""posting_url"":""https://www.sheahomes.com/new-homes/california/bay-area/livermore/harmony-at-sage/plan-4/?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=522727&nhf_listing_type=plan&utm_term=plan_Plan4&utm_campaign=Livermore%2FCA"",""state"":""CA"",""mlong"":""-121.791885"",""cnty"":""Contra_Costa"",""prange"":""700-799k"",""zip"":""94551"",""mlat"":""37.702189"",""plid"":""28389"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISqdbrr0ljty3o1000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""2010-2019"",""zestimate"":""794853"",""premieragent"":""no"",""builderChatId"":""13022-807137"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/livermore-ca/6_p/","","","","","",""
"1572917234-8231","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/337-Call-Of-The-Wild-Way-Livermore-CA-94550/24949665_zpid/","Livermore, CA 94550","For sale","337 Call Of The Wild Way,","2","https://www.zillow.com/livermore-ca/2_p/","","","","","","","3,550","4","4","null","$1,488,888","Single Family","1998","Forced air","Central","Single Family","0.36 acres","$4,650/mo","8","8","8","{""targetDiv"":""gpt-ad-854b2186-880a-4656-9f31-12bf8189827f"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""337 Call Of The Wild Way"",""bd"":""4"",""fsbid"":""4383"",""city"":""Livermore"",""proptp"":""sfh"",""pid"":""24949665"",""lot"":""3"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-7540968730073209557"",""sqftrange"":""3500-3999"",""price"":""1488888"",""sqft"":""3550"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/livermore/337-call-of-the-wild-way/pid_32689168/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-121.797728"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94550"",""mlat"":""37.658993"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrxuf7jqssvew1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1990-1999"",""zestimate"":""1498948"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572916892-8019","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/1036-Via-Madrid-Livermore-CA-94550/24942661_zpid/","Livermore, CA 94550","Pre-foreclosure","1036 Via Madrid,","","","","","4","https://www.zillow.com/livermore-ca/4_p/","","","null","4","null","$770,457","$770,457","Single Family","1960","No Data","No Data","Single Family","6,200 sqft","null","6","8","null","{""targetDiv"":""gpt-ad-965e8711-7f25-4273-8cc6-46cd5a9a8e3f"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1036 Via Madrid"",""bd"":""4"",""city"":""Livermore"",""proptp"":""sfh"",""pid"":""24942661"",""lot"":""2"",""zestibuck"":""800-899k"",""listtp"":""buy_foreclosure"",""zguidh"":""-273439876571124888"",""sqftrange"":""2000-2499"",""price"":""885583"",""sqft"":""2207"",""posting_url"":"""",""mlong"":""-121.783187"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94550"",""mlat"":""37.670548"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""1960-1969"",""zestimate"":""885583"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917171-8191","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/1651-4th-St-Livermore-CA-94550/24932616_zpid/","Livermore, CA 94550","For sale","1651 4th St,","","","3","https://www.zillow.com/livermore-ca/3_p/","","","","","1,046","2","1","$719,161","$710,000","Single Family","1951","Forced air","Central","Single Family","5,000 sqft","$2,795/mo","4","8","null","No Data","null","null","null","null","","","","","","","",""
"1572916904-8026","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/897-Tranquility-Cir-UNIT-8-Livermore-CA-94551/2082327622_zpid/","Livermore, CA 94551","New construction","897 Tranquility Cir UNIT 8,","","","","","4","https://www.zillow.com/livermore-ca/4_p/","","","1,664","3","4","$744,925","$739,000","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","6","4","8","{""targetDiv"":""gpt-ad-49c18ff5-0c59-4f4b-ab03-6dd0c73acfdd"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Unit 8"",""aamgnrc1"":""897 Tranquility Cir"",""bd"":""3"",""fsbid"":""13022"",""city"":""Livermore"",""proptp"":""twn"",""pid"":""2082327622"",""zestibuck"":""700-799k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1500-1999"",""price"":""739000"",""sqft"":""1664"",""posting_url"":""https://www.sheahomes.com/new-homes/california/bay-area/livermore/synergy-at-sage/plan-5/?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=522732&nhf_listing_type=plan&utm_term=plan_Plan5&utm_campaign=Livermore%2FCA"",""state"":""CA"",""mlong"":""-121.791361"",""cnty"":""Solano"",""prange"":""700-799k"",""zip"":""94551"",""mlat"":""37.701542"",""plid"":""4395"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS76sry5qs1kg81000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""2010-2019"",""zestimate"":""744925"",""premieragent"":""no"",""builderChatId"":""13022-807133"",""dma"":""35""}}","null","null","null","null","","","","","","","",""
"1572916564-7810","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/N-K-St-LOT-4-Livermore-CA-94550/2083486671_zpid/","Livermore, CA 94550","Lot/land","N K St LOT 4,","","","","","","","5","https://www.zillow.com/livermore-ca/5_p/","null","7,405 sqft","null","None","$445,000","null","null","null","null","null","null","$2,110/mo","6","6","8","{""targetDiv"":""gpt-ad-7eacad2b-5df3-489b-8c25-c759476e9231"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Lot 4"",""zip"":""94550"",""aamgnrc1"":""N K St"",""mlat"":""37.588807"",""bd"":""0"",""fsbid"":""13599"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7afclsk9ppag1000000000.jpg"",""zusr"":""true"",""city"":""Livermore"",""proptp"":""lot"",""pid"":""2083486671"",""lot"":""2"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-5728809241880327982"",""premieragent"":""no"",""price"":""445000"",""posting_url"":""https://www.bhhs.com/drysdaleproperties-ca326/ca/lot-4-n-k-st-livermore-94550/pid-2173743266?lead=MemberKey%3D448503%26LeadBrand%3D11413101711000010000"",""mlong"":""-121.681972"",""state"":""CA"",""prange"":""400-449k""}}","null","null","null","null","NEXT","https://www.zillow.com/livermore-ca/6_p/","","","","","",""
"1572917207-8213","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/1085-Murrieta-Blvd-APT-301-Livermore-CA-94550/2089188324_zpid/","Livermore, CA 94550","For sale","1085 Murrieta Blvd APT 301,","2","https://www.zillow.com/livermore-ca/2_p/","","","","","","","758","1","1","$329,900","$329,900","Condo","1974","Baseboard","Wall","Condo","$419/month","$2,295/mo","6","8","null","{""targetDiv"":""gpt-ad-f689f6af-95e7-42f2-bec2-e1aef0f50755"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 301"",""aamgnrc1"":""1085 Murrieta Blvd"",""bd"":""1"",""fsbid"":""15050"",""city"":""Livermore"",""proptp"":""cnd"",""pid"":""2089188324"",""zestibuck"":""300-349k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""1687506488880638450"",""sqftrange"":""500-999"",""price"":""329900"",""sqft"":""758"",""posting_url"":""http://www.rocelierodgers.com"",""mlong"":""-121.781444"",""state"":""CA"",""prange"":""300-349k"",""zip"":""94550"",""mlat"":""37.67515"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbtsmqef8ovll0000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1970-1979"",""zestimate"":""329900"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917467-8375","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/community/auburn-grove/2082974154_zpid/","Livermore, CA 94551","New construction","Buildable plan: RESIDENCE THREE Y, Auburn Grove,","","","","","","","","","1,929","4","4","$784,849","$790,880","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","6","6","8","{""targetDiv"":""gpt-ad-40fd9cd8-6447-43de-81a8-bbe6fbe9f7d1"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" M0JHD4"",""aamgnrc1"":""3737 First St"",""bd"":""4"",""fsbid"":""11527"",""city"":""Livermore"",""proptp"":""twn"",""pid"":""2082974154"",""zestibuck"":""700-799k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1500-1999"",""price"":""790880"",""sqft"":""1929"",""posting_url"":""http://www.lennar.com/new-homes/california/san-francisco-bay-area/livermore/auburn-grove?utm_source=zillowtrulia&utm_medium=listing&utm_campaign=bahlen_listing_zillowtrulia_auburn-grove"",""state"":""CA"",""mlong"":""-121.755"",""cnty"":""Alameda"",""prange"":""700-799k"",""zip"":""94551"",""mlat"":""37.6885"",""plid"":""28752660"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISna6abhfewags1000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""2010-2019"",""zestimate"":""784849"",""premieragent"":""no"",""builderChatId"":""11527-826485"",""dma"":""37""}}","null","null","null","null","","","","","","","",""
