web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href
"1572903964-3592","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/5410-La-Salle-Way-Vallejo-CA-94591/15679075_zpid/","Vallejo, CA 94591","For sale","5410 La Salle Way,","","","","","4","https://www.zillow.com/vallejo-ca/4_p/","","","1,733","3","2","$566,026","$569,750","Single Family","1999","Forced air","Central","Single Family","6,098 sqft","$2,702/mo","5","2","3","{""targetDiv"":""gpt-ad-07958095-d9ba-42be-a522-b58ae0cab02e"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5410 La Salle Way"",""bd"":""3"",""fsbid"":""16701"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""15679075"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-6908807768207769302"",""sqftrange"":""1500-1999"",""price"":""569750"",""sqft"":""1733"",""posting_url"":"""",""mlong"":""-122.199906"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94591"",""mlat"":""38.130123"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzrz5tzxw3b0i0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""hood"":""Heather_Ridge"",""yrblt"":""1990-1999"",""zestimate"":""566026"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903668-3397","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/7101-Southhill-Ct-Vallejo-CA-94591/69028121_zpid/","Vallejo, CA 94591","Pre-foreclosure / auction","7101 Southhill Ct,","","","","","","","5","https://www.zillow.com/vallejo-ca/5_p/","null","4","null","$600,956","$600,956","Single Family","2005","Other","Central","Single Family","4,196 sqft","null","2","2","3","{""targetDiv"":""gpt-ad-17b66ee0-aec5-4cb0-a511-cc2b3cdbe1f7"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""7101 Southhill Ct"",""bd"":""4"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""69028121"",""lot"":""1"",""zestibuck"":""600-699k"",""listtp"":""buy_foreclosure"",""zguidh"":""-141574391297174380"",""sqftrange"":""3000-3499"",""price"":""646190"",""sqft"":""3112"",""posting_url"":"""",""mlong"":""-122.16999"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94591"",""mlat"":""38.141334"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z600"",""hood"":""Hiddenbrooke"",""yrblt"":""2000-2009"",""zestimate"":""646190"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/vallejo-ca/6_p/","","","",""
"1572904446-3860","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/4151-Georgia-St-Vallejo-CA-94591/15670826_zpid/","Vallejo, CA 94591","For sale","4151 Georgia St,","2","https://www.zillow.com/vallejo-ca/2_p/","","","","","","","1,708","4","3","null","$468,000","Single Family","1959","Forced air","Central","Single Family","7,405 sqft","$2,500/mo","4","1","3","{""targetDiv"":""gpt-ad-09147a5e-0b23-466b-92e6-320de1eccc20"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4151 Georgia St"",""bd"":""4"",""fsbid"":""2877"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""15670826"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_agent"",""zguidh"":""-937771907648438754"",""sqftrange"":""1500-1999"",""price"":""468000"",""sqft"":""1708"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CBS5B9EB/"",""mlong"":""-122.206486"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94591"",""mlat"":""38.099871"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISv47phv4zhqj11000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""hood"":""Granada_Heights"",""yrblt"":""1940-1959"",""zestimate"":""468058"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903881-3559","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/280-Sonoma-Blvd-Vallejo-CA-94590/63156261_zpid/","Vallejo, CA 94590","For sale","280 Sonoma Blvd,","","","","","4","https://www.zillow.com/vallejo-ca/4_p/","","","1,796","2","2","$440,681","$438,000","Condo","2004","Forced air, Other","Central","Condo","$260/month","$2,395/mo","4","1","2","{""targetDiv"":""gpt-ad-95db4b54-d489-4dc4-9424-4562ab61cda3"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""280 Sonoma Blvd"",""bd"":""2"",""fsbid"":""13601"",""city"":""Vallejo"",""proptp"":""cnd"",""pid"":""63156261"",""lot"":""1"",""zestibuck"":""400-449k"",""listtp"":""buy_agent"",""zguidh"":""8554808439453527509"",""sqftrange"":""1500-1999"",""price"":""438000"",""sqft"":""1796"",""posting_url"":""http://greathomes.org/mls/property/21927104"",""mlong"":""-122.236406"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""94590"",""mlat"":""38.080935"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7qbwujbvqrz40000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""hood"":""South_Vallejo"",""yrblt"":""2000-2009"",""zestimate"":""440681"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903187-3017","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/25-Missouri-St-Vallejo-CA-94590/2087713295_zpid/","Vallejo, CA 94590","Lot/land","25 Missouri St,","","","","","","","5","https://www.zillow.com/vallejo-ca/5_p/","null","5,662 sqft","null","None","$98,000","null","null","null","null","null","null","$1,425/mo","2","2","null","{""targetDiv"":""gpt-ad-740f4163-2e41-41e9-9874-bd928d7158bf"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94590"",""aamgnrc1"":""25 Missouri St"",""mlat"":""38.115953"",""bd"":""0"",""fsbid"":""13601"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS6qfjrflfse7t1000000000.jpg"",""zusr"":""true"",""city"":""Vallejo"",""proptp"":""lot"",""pid"":""2087713295"",""hood"":""Vista"",""lot"":""2"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-5845211677258878177"",""premieragent"":""no"",""price"":""98000"",""posting_url"":""http://greathomes.org/mls/property/21824952"",""mlong"":""-122.257253"",""state"":""CA"",""prange"":""0-100k""}}","null","null","null","null","NEXT","https://www.zillow.com/vallejo-ca/6_p/","NEXT","https://www.zillow.com/vallejo-ca/7_p/","NEXT","https://www.zillow.com/vallejo-ca/8_p/"
"1572903184-3014","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/405-Benicia-Rd-Vallejo-CA-94590/15660173_zpid/","Vallejo, CA 94590","Pre-foreclosure","405 Benicia Rd,","","","","","","","5","https://www.zillow.com/vallejo-ca/5_p/","null","2","null","$320,830","$320,830","Single Family","1930","None","None","Single Family","7,316 sqft","null","4","1","2","{""targetDiv"":""gpt-ad-788a93e6-cc6f-4e83-9794-21d6853da6af"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""405 Benicia Rd"",""bd"":""2"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""15660173"",""lot"":""2"",""zestibuck"":""300-349k"",""listtp"":""buy_foreclosure"",""zguidh"":""-1405592849493223493"",""sqftrange"":""500-999"",""price"":""344979"",""sqft"":""892"",""posting_url"":"""",""mlong"":""-122.235337"",""state"":""CA"",""prange"":""300-349k"",""zip"":""94590"",""mlat"":""38.095718"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z300"",""hood"":""Old_City_Vallejo"",""yrblt"":""1920-1939"",""zestimate"":""344979"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/vallejo-ca/6_p/","NEXT","https://www.zillow.com/vallejo-ca/7_p/","NEXT","https://www.zillow.com/vallejo-ca/8_p/"
"1572904496-3911","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/173-Rock-River-Dr-Vallejo-CA-94589/247628975_zpid/","Vallejo, CA 94589","For sale","173 Rock River Dr,","","","","","","","","","1,344","3","2","$326,815","$325,000","Single Family","1986","Forced air","Central","Single Family","3,550 sqft","$2,125/mo","2","2","2","{""targetDiv"":""gpt-ad-1eff604c-bf6f-414f-903f-5397582913b4"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""173 Rock River Dr"",""bd"":""3"",""fsbid"":""14106"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""247628975"",""lot"":""1"",""zestibuck"":""300-349k"",""listtp"":""buy_agent"",""zguidh"":""4916410138998154226"",""sqftrange"":""1000-1499"",""price"":""325000"",""sqft"":""1344"",""posting_url"":"""",""mlong"":""-122.242682"",""state"":""CA"",""prange"":""300-349k"",""zip"":""94589"",""mlat"":""38.154412"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzfe5l81f087k0000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""hood"":""Madigan"",""yrblt"":""1980-1989"",""zestimate"":""326815"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572904552-3968","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/1333-N-Camino-Alto-Vallejo-CA-94589/2103672513_zpid/","Vallejo, CA 94589","For sale","1333 N Camino Alto,","","","","","","","","","640","1","1","$146,603","$150,000","Condo","1974","Forced air","None","Condo","$406/month","$1,600/mo","1","2","2","{""targetDiv"":""gpt-ad-3b1a5ce9-67c1-4e6b-b818-84df1a07697e"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1333 N Camino Alto"",""bd"":""1"",""fsbid"":""14106"",""city"":""Vallejo"",""proptp"":""cnd"",""pid"":""2103672513"",""lot"":""1"",""zestibuck"":""100-149k"",""listtp"":""buy_agent"",""zguidh"":""-7012227389535962395"",""sqftrange"":""500-999"",""price"":""150000"",""sqft"":""640"",""posting_url"":"""",""mlong"":""-122.241405"",""state"":""CA"",""prange"":""150-199k"",""zip"":""94589"",""mlat"":""38.132587"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISr9kb67owub980000000000.jpg"",""zusr"":""true"",""price_band"":""z100"",""hood"":""Richardson_Park"",""yrblt"":""1970-1979"",""zestimate"":""146603"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572904677-4089","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/320-Phelan-Ave-Vallejo-CA-94590/15659349_zpid/","Vallejo, CA 94590","For sale","320 Phelan Ave,","","","","","","","","","1,477","3","2","$422,990","$419,000","Single Family","1932","Other","None","Single Family","5,227 sqft","$2,250/mo","2","1","2","{""targetDiv"":""gpt-ad-2c555155-c052-4952-ab19-2207e545cf88"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""320 Phelan Ave"",""bd"":""3"",""fsbid"":""13601"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""15659349"",""lot"":""1"",""zestibuck"":""400-449k"",""listtp"":""buy_agent"",""zguidh"":""5595628546160179234"",""sqftrange"":""1000-1499"",""price"":""419000"",""sqft"":""1477"",""posting_url"":""http://greathomes.org/mls/property/21927954"",""mlong"":""-122.232402"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""94590"",""mlat"":""38.103073"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISn6z11pzva43r0000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""hood"":""Old_City_Vallejo"",""yrblt"":""1920-1939"",""zestimate"":""422990"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903451-3228","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/149-Simonton-St-Vallejo-CA-94589/15664746_zpid/","Vallejo, CA 94589","Pre-foreclosure","149 Simonton St,","","","","","","","5","https://www.zillow.com/vallejo-ca/5_p/","null","3","null","$338,227","$338,227","Single Family","1959","None","None","Single Family","5,227 sqft","null","2","2","2","{""targetDiv"":""gpt-ad-4c3775c4-758c-44f5-b824-4d97eb26a1e0"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""149 Simonton St"",""bd"":""3"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""15664746"",""lot"":""1"",""zestibuck"":""350-399k"",""listtp"":""buy_foreclosure"",""zguidh"":""5730028489175032649"",""sqftrange"":""1000-1499"",""price"":""363686"",""sqft"":""1170"",""posting_url"":"""",""mlong"":""-122.229512"",""state"":""CA"",""prange"":""350-399k"",""zip"":""94589"",""mlat"":""38.143785"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z300"",""hood"":""Madigan"",""yrblt"":""1940-1959"",""zestimate"":""363686"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/vallejo-ca/6_p/","NEXT","https://www.zillow.com/vallejo-ca/7_p/","",""
"1572903765-3473","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/1460-Valle-Vista-Ave-Vallejo-CA-94589/15653665_zpid/","Vallejo, CA 94589","For sale","1460 Valle Vista Ave,","","","","","","","5","https://www.zillow.com/vallejo-ca/5_p/","1,598","4","2","$489,950","$489,950","Single Family","1963","Other","No Data","Single Family","6,098 sqft","$2,400/mo","1","2","2","{""targetDiv"":""gpt-ad-762b9482-0cf2-4391-88a0-a6d77432917e"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1460 Valle Vista Ave"",""bd"":""4"",""fsbid"":""13601"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""15653665"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_agent"",""zguidh"":""4349777990033023739"",""sqftrange"":""1500-1999"",""price"":""489950"",""sqft"":""1598"",""posting_url"":""http://greathomes.org/mls/property/21922105"",""mlong"":""-122.232902"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94589"",""mlat"":""38.128712"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3vsh965cahii0000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""hood"":""Richardson_Park"",""yrblt"":""1960-1969"",""zestimate"":""489950"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572904366-3792","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/6670-Chalk-Hill-Ln-Vallejo-CA-94591/79851292_zpid/","Vallejo, CA 94591","For sale","6670 Chalk Hill Ln,","2","https://www.zillow.com/vallejo-ca/2_p/","","","","","","","2,609","4","3","null","$640,000","Single Family","2006","Other","Central","Single Family","3,920 sqft","$3,016/mo","2","2","3","{""targetDiv"":""gpt-ad-82398d96-8459-45f8-9467-9d5c72e37545"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""6670 Chalk Hill Ln"",""bd"":""4"",""fsbid"":""2877"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""79851292"",""lot"":""1"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""2188885617113462369"",""sqftrange"":""2500-2999"",""price"":""640000"",""sqft"":""2609"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CBGV4QNS/"",""mlong"":""-122.181066"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94591"",""mlat"":""38.152284"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrt3o4sy3jq3p1000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""hood"":""Hiddenbrooke"",""yrblt"":""2000-2009"",""zestimate"":""634364"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572904139-3666","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/237-Curtis-Dr-Vallejo-CA-94591/15677708_zpid/","Vallejo, CA 94591","Auction","237 Curtis Dr,","","","3","https://www.zillow.com/vallejo-ca/3_p/","","","","","null","4","null","null","$391,935","Single Family","1978","Other","No Data","Single Family","10,454 sqft","$2,300/mo","5","3","null","{""targetDiv"":""gpt-ad-30decf28-b1f0-4bf4-99e1-d31e629765b0"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94591"",""aamgnrc1"":""237 Curtis Dr"",""mlat"":""38.111032"",""bd"":""4"",""fsbid"":""16886"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISf8baqv3n31xv0000000000.jpg"",""zusr"":""true"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""15677708"",""hood"":""Heather_Ridge"",""yrblt"":""1970-1979"",""lot"":""2"",""listtp"":""buy_foreclosure"",""zguidh"":""8767163971798714244"",""premieragent"":""no"",""sqftrange"":""1000-1499"",""price"":""391935"",""sqft"":""1480"",""posting_url"":""http://www.auction.com/details/237-curtis-dr-vallejo-ca-94591-2823463-e_14015/?utm_source=zillow&utm_medium=feed&utm_campaign=trustee&utm_name=partner"",""mlong"":""-122.216053"",""state"":""CA"",""park"":""yes"",""prange"":""350-399k""}}","null","null","null","null","","","","","",""
"1572903978-3599","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/141-Muller-St-Vallejo-CA-94590/15660052_zpid/","Vallejo, CA 94590","For sale","141 Muller St,","","","","","4","https://www.zillow.com/vallejo-ca/4_p/","","","1,216","3","2","$344,081","$335,000","Single Family","1938","None","None","Single Family","5,662 sqft","$2,100/mo","2","1","2","{""targetDiv"":""gpt-ad-52a1885b-6cf2-4fd4-bb97-23d59c9b005e"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""141 Muller St"",""bd"":""3"",""fsbid"":""14311"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""15660052"",""lot"":""2"",""zestibuck"":""300-349k"",""listtp"":""buy_agent"",""zguidh"":""5750339253511530033"",""sqftrange"":""1000-1499"",""price"":""335000"",""sqft"":""1216"",""posting_url"":"""",""mlong"":""-122.230286"",""state"":""CA"",""park"":""yes"",""prange"":""300-349k"",""zip"":""94590"",""mlat"":""38.096217"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrl1tkz9b2a6m0000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""hood"":""Old_City_Vallejo"",""yrblt"":""1920-1939"",""zestimate"":""344081"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
