web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href,next_page9,next_page9-href,next_page10,next_page10-href,next_page11,next_page11-href,next_page12,next_page12-href
"1572910967-7604","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/38735-Crane-Ter-Fremont-CA-94536/25018308_zpid/","Fremont, CA 94536","For sale","38735 Crane Ter,","","","","","4","https://www.zillow.com/fremont-ca/4_p/","","","1,534","3","3","$884,453","$889,000","Townhouse","1985","Forced air","Central","Townhouse","1 acre","$3,300/mo","6","7","8","{""targetDiv"":""gpt-ad-bf904dea-7cb9-40af-93f1-3eed68318445"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""38735 Crane Ter"",""bd"":""3"",""fsbid"":""13698"",""city"":""Fremont"",""proptp"":""twn"",""pid"":""25018308"",""lot"":""6"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""7586618203079017057"",""sqftrange"":""1500-1999"",""price"":""889000"",""sqft"":""1534"",""posting_url"":"""",""mlong"":""-121.964248"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94536"",""mlat"":""37.569268"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISn6zd2qepjbd81000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""hood"":""Canyon_Heights"",""yrblt"":""1980-1989"",""zestimate"":""884453"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572911634-7748","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/42524-Gage-Ct-Fremont-CA-94538/25041539_zpid/","Fremont, CA 94538","For sale","42524 Gage Ct,","","","","","","","","","1,151","3","2","$877,866","$839,888","Single Family","1958","Wall","None","Single Family","8,890 sqft","$3,200/mo","7","8","9","{""targetDiv"":""gpt-ad-1e26cd0a-665d-40b9-907a-8b90a7295630"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""42524 Gage Ct"",""bd"":""3"",""fsbid"":""14106"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25041539"",""lot"":""2"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""-2244308755628045876"",""sqftrange"":""1000-1499"",""price"":""839888"",""sqft"":""1151"",""posting_url"":"""",""mlong"":""-121.951758"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94538"",""mlat"":""37.524527"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvknszhjc0xz41000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""hood"":""Grimmer"",""yrblt"":""1940-1959"",""zestimate"":""877866"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572909744-6995","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/community/innovation-revo/2087796344_zpid/","Fremont, CA 94538","New construction","Buildable plan: Residence 3A ALT, Innovation   Revo,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","2,268","4","3.5","None","$1,164,880","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","9","6","7","{""targetDiv"":""gpt-ad-98753606-c146-4927-9fde-5a73ea9a43e6"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" GC5K3S"",""aamgnrc1"":""44969 Insight St"",""bd"":""4"",""fsbid"":""11527"",""city"":""Fremont"",""proptp"":""twn"",""pid"":""2087796344"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2000-2499"",""price"":""1164880"",""sqft"":""2268"",""posting_url"":""http://www.lennar.com/new-homes/california/san-francisco-bay-area/fremont/innovation/revo?utm_source=zillowtrulia&utm_medium=listing&utm_campaign=bahlen_listing_zillowtrulia_innovation-revo"",""state"":""CA"",""mlong"":""-121.946"",""cnty"":""Alameda"",""prange"":""1-1_499m"",""zip"":""94538"",""mlat"":""37.5028"",""plid"":""2135988"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISmmbur380y5af1000000000.jpg"",""zusr"":""true"",""hood"":""East_Industrial"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""11527-815771"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","NEXT","https://www.zillow.com/fremont-ca/7_p/","NEXT","https://www.zillow.com/fremont-ca/8_p/","NEXT","https://www.zillow.com/fremont-ca/9_p/","NEXT","https://www.zillow.com/fremont-ca/10_p/","NEXT","https://www.zillow.com/fremont-ca/11_p/","",""
"1572911279-7675","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/38800-Argonaut-Way-Fremont-CA-94536/25008396_zpid/","Fremont, CA 94536","For sale","38800 Argonaut Way,","","","3","https://www.zillow.com/fremont-ca/3_p/","","","","","1,698","4","2","$1,073,063","$1,048,000","Single Family","1961","Forced air","Central","Single Family","6,041 sqft","$3,500/mo","7","7","8","{""targetDiv"":""gpt-ad-4a3a25b3-933c-46f8-8448-8eb90b495061"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""38800 Argonaut Way"",""bd"":""4"",""fsbid"":""15050"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25008396"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-4490910728347399863"",""sqftrange"":""1500-1999"",""price"":""1048000"",""sqft"":""1698"",""posting_url"":""http://www.homesbyhaywood.com"",""mlong"":""-121.993576"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94536"",""mlat"":""37.547249"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvoyvg3wffgtc1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Glenmoor"",""yrblt"":""1960-1969"",""zestimate"":""1073063"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572909832-7040","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/community/enclave-at-mission-falls/2082919845_zpid/","Fremont, CA 94539","New construction","Buildable plan: The Walnut, Enclave at Mission Falls,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","2,035","2","2","$983,999","$994,990","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","10","8","9","{""targetDiv"":""gpt-ad-a8b04f7d-16e3-40fe-ab9f-9da7729131ab"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" LWH30H"",""aamgnrc1"":""47506 Halsey Falls Ter"",""bd"":""2"",""fsbid"":""15682"",""city"":""Fremont"",""proptp"":""twn"",""pid"":""2082919845"",""zestibuck"":""900-999k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2000-2499"",""price"":""994990"",""sqft"":""2035"",""posting_url"":""http://www.centurycommunities.com/find-your-home/california/northern-california/fremont/enclave"",""state"":""CA"",""mlong"":""-121.92841"",""cnty"":""Napa"",""prange"":""900-999k"",""zip"":""94539"",""mlat"":""37.4843"",""plid"":""19601793"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrlx1hjc8e9ab0000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""hood"":""East_Industrial"",""yrblt"":""2010-2019"",""zestimate"":""983999"",""premieragent"":""no"",""builderChatId"":""15682-811284"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","NEXT","https://www.zillow.com/fremont-ca/7_p/","NEXT","https://www.zillow.com/fremont-ca/8_p/","NEXT","https://www.zillow.com/fremont-ca/9_p/","NEXT","https://www.zillow.com/fremont-ca/10_p/","","","",""
"1572911121-7644","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/Sequoia-Rd-Fremont-CA-94536/2115456674_zpid/","Fremont, CA 94536","For sale","Sequoia Rd,","","","","","4","https://www.zillow.com/fremont-ca/4_p/","","","1,600","3","3","null","$1,239,990","Single Family","2019","Forced air","Central","Single Family","4,791 sqft","$2,250/mo","7","8","10","{""targetDiv"":""gpt-ad-aa887bd9-e39c-4779-9144-1ec8fad7a1df"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""Sequoia Rd"",""bd"":""3"",""fsbid"":""4383"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""2115456674"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-6524027860651867575"",""sqftrange"":""1500-1999"",""price"":""1239990"",""sqft"":""1600"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/fremont/sequoia-rd/pid_33214995/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.002205"",""state"":""CA"",""prange"":""1-1_499m"",""zip"":""94536"",""mlat"":""37.56295"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfcubrtouiw0c0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Centerville"",""yrblt"":""2010-2019"",""zestimate"":""1239998"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572910665-7458","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/3857-Scamman-Ct-Fremont-CA-94538/25034918_zpid/","Fremont, CA 94538","For sale","3857 Scamman Ct,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","1,680","4","2","$1,298,980","$1,299,000","Single Family","1954","Forced air","Central","Single Family","5,000 sqft","$3,624/mo","8","8","9","{""targetDiv"":""gpt-ad-a4838ed4-b10c-42e5-be8c-a96460290eec"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3857 Scamman Ct"",""bd"":""4"",""fsbid"":""13698"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25034918"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""503114979848623189"",""sqftrange"":""1500-1999"",""price"":""1299000"",""sqft"":""1680"",""posting_url"":""http://www.LucyWoo.com"",""mlong"":""-121.956622"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94538"",""mlat"":""37.527582"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS760e5wekpsx50000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Irvington"",""yrblt"":""1940-1959"",""zestimate"":""1298980"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","","","","","","","","","","","",""
"1572911685-7758","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/711-Old-Canyon-Rd-SPC-28-Fremont-CA-94536/2117951732_zpid/","Fremont, CA 94536","For sale","711 Old Canyon Rd SPC 28,","","","","","","","","","760","2","1","null","$130,000","Mobile / Manufactured","1970","Forced air","Central","Mobile / Manufactured","$171","$2,400/mo","6","7","8","{""targetDiv"":""gpt-ad-74546a3b-fbec-4d56-b640-f3c30eb1cf53"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Spc 28"",""aamgnrc1"":""711 Old Canyon Rd"",""bd"":""2"",""fsbid"":""15263"",""city"":""Fremont"",""proptp"":""mm"",""pid"":""2117951732"",""zestibuck"":""450-499k"",""listtp"":""buy_agent"",""zguidh"":""2609838761183561576"",""sqftrange"":""500-999"",""price"":""130000"",""sqft"":""760"",""posting_url"":""http://homecoin.com"",""mlong"":""-121.965124"",""state"":""CA"",""prange"":""100-149k"",""zip"":""94536"",""mlat"":""37.577578"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfkosaud1q2qs1000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""hood"":""Canyon_Heights"",""yrblt"":""1970-1979"",""zestimate"":""492381"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572911625-7746","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/community/enclave-at-mission-falls/2082919836_zpid/","Fremont, CA 94539","New construction","Buildable plan: The Cove II, Enclave at Mission Falls,","","","","","","","","","2,033","3","4","$1,206,862","$1,219,990","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","10","8","9","{""targetDiv"":""gpt-ad-58f59da9-7235-4c90-8192-eb63f50d9111"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" WR8W0A"",""aamgnrc1"":""47506 Halsey Falls Ter"",""bd"":""3"",""fsbid"":""15682"",""city"":""Fremont"",""proptp"":""twn"",""pid"":""2082919836"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2000-2499"",""price"":""1219990"",""sqft"":""2033"",""posting_url"":""http://www.centurycommunities.com/find-your-home/california/northern-california/fremont/enclave"",""state"":""CA"",""mlong"":""-121.92841"",""cnty"":""Alameda"",""prange"":""1-1_499m"",""zip"":""94539"",""mlat"":""37.4843"",""plid"":""19601793"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISr5h226e9gk9b0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""East_Industrial"",""yrblt"":""2010-2019"",""zestimate"":""1206862"",""premieragent"":""no"",""builderChatId"":""15682-811284"",""dma"":""37""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572911266-7673","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/3909-Stevenson-Blvd-APT-302-Fremont-CA-94538/25041927_zpid/","Fremont, CA 94538","For sale","3909 Stevenson Blvd APT 302,","","","3","https://www.zillow.com/fremont-ca/3_p/","","","","","1,042","2","2","$529,000","$528,999","Condo","1972","Forced air","Central","Condo","$408/month","$2,600/mo","6","6","7","{""targetDiv"":""gpt-ad-6f604aee-fd1a-4855-a80b-6e0abee50231"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 302"",""aamgnrc1"":""3909 Stevenson Blvd"",""bd"":""2"",""fsbid"":""15050"",""city"":""Fremont"",""proptp"":""cnd"",""pid"":""25041927"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-1433688222918958055"",""sqftrange"":""1000-1499"",""price"":""528999"",""sqft"":""1042"",""posting_url"":""http://www.goldentrustrealty.com"",""mlong"":""-121.973888"",""state"":""CA"",""prange"":""500-599k"",""zip"":""94538"",""mlat"":""37.542076"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnedq3x77kqzb1000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""hood"":""Downtown"",""yrblt"":""1970-1979"",""zestimate"":""529000"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572909693-6969","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/community/chancery-lane-at-metro-crossing/2085641069_zpid/","Fremont, CA 94539","New construction","Buildable plan: C-4B, Chancery Lane at Metro Crossing,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","1,886","2","2","$1,168,211","$1,186,990","Condo","2019","No Data","No Data","Condo","No Data","null","7","6","7","{""targetDiv"":""gpt-ad-44c29892-69df-4c60-95a5-eedb3c7a371c"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" DEORSY"",""aamgnrc1"":""45158 Tom Blalock St"",""bd"":""2"",""fsbid"":""830"",""city"":""Fremont"",""proptp"":""cnd"",""pid"":""2085641069"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1500-1999"",""price"":""1186990"",""sqft"":""1886"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/Chancery-Lane-at-Metro-Crossing/C-4B"",""state"":""CA"",""mlong"":""-121.934804"",""cnty"":""Napa"",""prange"":""1-1_499m"",""zip"":""94539"",""mlat"":""37.501322"",""plid"":""6077815"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISm2gclnvjqhqs1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""East_Industrial"",""yrblt"":""2010-2019"",""zestimate"":""1168211"",""premieragent"":""no"",""builderChatId"":""830-808778"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","NEXT","https://www.zillow.com/fremont-ca/7_p/","NEXT","https://www.zillow.com/fremont-ca/8_p/","NEXT","https://www.zillow.com/fremont-ca/9_p/","NEXT","https://www.zillow.com/fremont-ca/10_p/","NEXT","https://www.zillow.com/fremont-ca/11_p/","",""
"1572910487-7371","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/community/enclave-at-mission-falls/2082919838_zpid/","Fremont, CA 94539","New construction","Buildable plan: The Lombard, Enclave at Mission Falls,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","null","3","null","$1,401,823","$1,424,990","Single Family","2019","No Data","No Data","Single Family","No Data","null","null","null","null","null","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","NEXT","https://www.zillow.com/fremont-ca/7_p/","","","","","","","","","",""
"1572910311-7283","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/34236-Auckland-Pl-Fremont-CA-94555/25047301_zpid/","Fremont, CA 94555","Pre-foreclosure","34236 Auckland Pl,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","null","3","null","$859,517","$859,517","Single Family","1968","No Data","No Data","Single Family","7,278 sqft","null","8","8","10","{""targetDiv"":""gpt-ad-f2c3c094-86b2-486f-b418-c965b6f9363d"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""34236 Auckland Pl"",""bd"":""3"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25047301"",""lot"":""2"",""zestibuck"":""900-999k"",""listtp"":""buy_foreclosure"",""zguidh"":""5239403934575245583"",""sqftrange"":""1000-1499"",""price"":""987951"",""sqft"":""1290"",""posting_url"":"""",""mlong"":""-122.037056"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94555"",""mlat"":""37.579638"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z900"",""hood"":""Northgate"",""yrblt"":""1960-1969"",""zestimate"":""987951"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","NEXT","https://www.zillow.com/fremont-ca/7_p/","NEXT","https://www.zillow.com/fremont-ca/8_p/","","","","","","","",""
