web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href
"1572897613-336","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/5250-Welsh-Ct-LOT-5334-Angels-Camp-CA-95222/2085383479_zpid/","Angels Camp, CA 95222","Lot/land","5250 Welsh Ct LOT 5334,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","null","42.18 acres","null","None","$550,000","null","null","null","null","null","null","null","4","7","null","null","Paved, Gravel","Recreational, Farm","Gas Within 500 Ft","null","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","NEXT","https://www.zillow.com/homes/for_sale/8_p/"
"1572898085-387","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/2078-Fairway-Dr-Arnold-CA-95223/117591590_zpid/","Arnold, CA 95223","Lot/land","2078 Fairway Dr,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","null","0.33 acres","null","null","$30,000","null","null","null","null","null","null","null","4","7","7","null","Yes","Needs Septic","null","$167","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","",""
"1572899391-493","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/Hunstock-St-Val-Verde-CA-91384/2098952776_zpid/","Val Verde, CA 91384","Lot/land","Hunstock St,","","","","","4","https://www.zillow.com/homes/for_sale/4_p/","","","null","4,791 sqft","null","None","$45,000","null","null","null","null","null","null","$1,650/mo","5","6","9","null","Buyer to Verify","Buyer to Verify","null","null","","","","","",""
"1572900707-602","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/353-W-11th-St-Merced-CA-95341/2082141877_zpid/","Merced, CA 95341","For sale","353 W 11th St,","","","","","","","","","null","--","null","None","$415,000","Multi Family","1979","Wall","No Data","No Data","No Data","null","2","3","4","null","Wood","null","null","null","","","","","",""
"1572898317-410","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/738-North-St-Pescadero-CA-94060/15603732_zpid/","Pescadero, CA 94060","For sale","738 North St,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,089","3","1","null","$1,100,000","Single Family","1896","Forced air","None","2 spaces","0.46 acres","$3,800/mo","3","4","null","null","Composition","null","Propane On Site, Public Utilities","$4,675","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","",""
"1572900720-605","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/1393-Forty-Mile-Rd-Wheatland-CA-95692/2082141776_zpid/","Wheatland, CA 95692","Lot/land","1393 Forty Mile Rd,","","","","","","","","","null","53 acres","null","null","$599,000","null","null","null","null","null","null","null","9","6","5","null","Paved","Well","Electricity Connected","null","","","","","",""
"1572900650-596","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/28512-Victoria-Rd-Castaic-CA-91384/20231570_zpid/","Castaic, CA 91384","Pre-foreclosure","28512 Victoria Rd,","2","https://www.zillow.com/homes/for_sale/2_p/","","","","","","","null","3","null","$442,401","$442,401","Single Family","1987","Forced air","Central, Other","Attached Garage","7,444 sqft","null","7","6","9","Central, Other","Composition","null","null","$6,347","","","","","",""
"1572897637-341","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/1737-Saint-Thomas-Ave-Cambria-CA-93428/15409888_zpid/","Cambria, CA 93428","For sale","1737 Saint Thomas Ave,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,400","2","2","$669,537","$699,900","Single Family","1950","No Data","None","Attached Garage","6,137 sqft","$2,600/mo","4","7","7","null","No","null","null","$2,152","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","NEXT","https://www.zillow.com/homes/for_sale/8_p/"
"1572898646-435","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/community/rancho-hills/2082169832_zpid/","Reno, NV 89503","New construction","Buildable plan: 1284 Rancho Hills, Rancho Hills,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,284","2","3","$259,827","$264,990","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","4","7","2","{""targetDiv"":""gpt-ad-1ed29998-3249-4aa3-aa5f-f49935f46452"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" K1KQ4V"",""aamgnrc1"":""595 Logan Jacob"",""bd"":""2"",""fsbid"":""15824"",""city"":""Reno"",""proptp"":""twn"",""pid"":""2082169832"",""zestibuck"":""250-299k"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""1000-1499"",""price"":""264990"",""sqft"":""1284"",""posting_url"":""http://www.desertwindhomes.com/communities/rancho-hills/?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=35532&nhf_listing_type=community&utm_term=comm_RanchoHills&utm_campaign=Reno%2FNV"",""state"":""NV"",""mlong"":""-119.829521"",""cnty"":""Washoe"",""prange"":""250-299k"",""zip"":""89503"",""mlat"":""39.569761"",""plid"":""8362295"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfk0efxztudx40000000000.jpg"",""zusr"":""true"",""price_band"":""z200"",""hood"":""North_Virginia"",""yrblt"":""2010-2019"",""zestimate"":""259827"",""premieragent"":""no"",""builderChatId"":""15824-783041"",""dma"":""34""}}","Yes","null","null","null","NEXT","https://www.zillow.com/homes/for_sale/6_p/","","","",""
"1572897845-363","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/community/ventana-at-sierra-shadows/2082868621_zpid/","Sparks, NV 89436","New construction","Buildable plan: Plan 4 - Reflection, Ventana at Sierra Shadows,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","2,215","4","3","$442,986","$449,900","Single Family","2019","Forced air","Central","Single Family","No Data","null","10","8","6","Forced air","Tile","null","null","null","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","NEXT","https://www.zillow.com/homes/for_sale/8_p/"
"1572898442-422","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/1639-Barcelona-Ave-Stockton-CA-95209/15279064_zpid/","Stockton, CA 95209","For sale","1639 Barcelona Ave,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,315","3","2","$310,953","$329,950","Single Family","1952","Forced air","Central","2 spaces","10,798 sqft","$1,700/mo","4","5","7","Tub w/Shower Over","Frame, Stucco","Composition","Natural Gas Connected","$7,110","NEXT","https://www.zillow.com/homes/for_sale/6_p/","","","",""
"1572900365-578","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/30203-Sloan-Canyon-Rd-Castaic-CA-91384/20320871_zpid/","Castaic, CA 91384","For sale","30203 Sloan Canyon Rd,","2","https://www.zillow.com/homes/for_sale/2_p/","","","","","","","1,312","2","1","$792,308","$799,999","Single Family","1964","Forced air","Central","No Data","22.07 acres","$3,100/mo","5","6","9","Family Room","No","null","null","$4,246","","","","","",""
"1572898209-400","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/13477-Buckeye-Ct-Sutter-Creek-CA-95685/18202749_zpid/","Sutter Creek, CA 95685","For sale","13477 Buckeye Ct,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","2,108","4","2","$493,878","$549,000","Single Family","1977","Forced air","Central","2 spaces","0.39 acres","$1,985/mo","6","4","6","Separate Family Room","Frame, Stucco","Tile","Propane","$4,404","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","",""
"1572900842-613","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/1720-S-Atwood-St-Visalia-CA-93277/16230711_zpid/","Visalia, CA 93277","For sale","1720 S Atwood St,","","","","","","","","","1,420","3","2","null","$225,000","Single Family","1976","Forced air","Central","2 spaces","7,200 sqft","$1,250/mo","3","6","7","null","Composition","null","Electricity Connected, Water Connected, Natural Gas Connected","$2,324","","","","","",""
"1572897896-370","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/7988-Sunflower-Dr-Cotati-CA-94931/15842953_zpid/","Cotati, CA 94931","For sale","7988 Sunflower Dr,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,189","2","1","null","$379,000","Condo","1981","Baseboard","Central","1 space","$348/month","$2,100/mo","NA","2","5","null","Composition","null","null","$3,067","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","NEXT","https://www.zillow.com/homes/for_sale/8_p/"
"1572899762-536","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/30433-Hidden-Valley-Ct-Castaic-CA-91384/58497927_zpid/","Castaic, CA 91384","For sale","30433 Hidden Valley Ct,","","","3","https://www.zillow.com/homes/for_sale/3_p/","","","","","3,674","6","5","$1,203,703","$1,250,000","Single Family","2003","Forced air","Central","Attached Garage","0.93 acres","$5,800/mo","5","6","9","Central, Fireplace(s)","Tile","null","Cable Available, Natural Gas Available, Phone Available, Sewer Available, Water Available, Electricity Available","$12,176","","","","","",""
